point_id,district,ndvi_peak_value,ndvi_peak_month,ndvi_trough_value,ndvi_trough_month,ndvi_green_up_slope,ndvi_senescence_slope,ndvi_annual_mean,ndvi_annual_std,ndwi_peak_value,ndwi_peak_month,ndwi_trough_value,ndwi_trough_month,ndwi_green_up_slope,ndwi_senescence_slope,ndwi_annual_mean,ndwi_annual_std,evi_peak_value,evi_peak_month,evi_trough_value,evi_trough_month,evi_green_up_slope,evi_senescence_slope,evi_annual_mean,evi_annual_std
10,Khuzdar,0.5502606105733433,8,0.07250341997264022,6,0.15618453374402352,-0.06573632151719398,0.19693742673204995,0.15451113989641327,-0.17673545966228893,6,-0.5152838427947598,8,0.01648673580972342,-0.07109580870050487,-0.30563012872147,0.11029570039705115,1.404142124263728,8,0.1370282339383463,3,0.41302737234923237,-0.23615440911443267,0.4049220197308656,0.37651265306716036
11,Khuzdar,0.7850589777195282,0,0.08486216030609242,2,,-0.227618375593972,0.3375353922828322,0.2443123074290284,-0.1923281832711774,3,-0.74336,0,0.0684309043957767,-0.07356667048115884,-0.385134970689666,0.17740571788841097,2.29125,10,0.16394996209249432,2,0.523095436370995,-0.6889847510455298,0.8128894190564657,0.7183437248880002
12,Khuzdar,0.2696061932009424,9,0.0645352279455299,7,0.05807811247713338,-0.02634628115764583,0.14001280943183775,0.05651593866151817,-0.1844532279314888,7,-0.32723434201266716,9,0.00810376651316331,-0.03241737204787101,-0.24462089730972744,0.044745157288037525,0.5662378057401386,9,0.1284317190997997,7,0.11706369174295583,-0.06894210016675446,0.27661633324718804,0.12105573992305246
13,Khuzdar,0.7688586274861136,9,0.10753840657377635,1,0.14656148261568316,-0.0795333876195256,0.325503804908218,0.20487141458124755,-0.205756514974718,1,-0.6633529907329402,9,0.019522936166776073,-0.013995328988519675,-0.3713783956080761,0.1496516514173587,1.7268995492594978,9,0.21673387096774194,1,0.2859421962545969,-0.22280045665082437,0.7222399536924753,0.5155622898937093
14,Khuzdar,0.07205882352941176,11,0.021649484536082474,8,0.008498363929964848,,0.05508991365131011,0.014042378134068612,-0.0992789794786467,8,-0.17926296064959402,10,0.010995285158595658,-0.02041968454298357,-0.14328367063505912,0.021761120452236087,0.15138772077375945,2,0.05525588738323905,8,0.006468095084484603,-0.009941623517721343,0.12123853185563682,0.025952781746388657
15,Khuzdar,0.8761554192229039,9,0.0998145338054291,3,0.16179509059334626,-0.029384258015447046,0.37509410861238973,0.3166952719540926,-0.1901259194614138,2,-0.7999169779991698,10,0.05010330170162805,-0.015172211315441386,-0.42745946126005413,0.23850314615938195,2.152241112828439,10,0.16866158868335146,1,0.21088175759367336,-0.1776567598317019,0.85050624894507,0.7985910666659408
16,Khuzdar,0.6645693208939032,4,0.10989473684210527,0,0.1086671981959128,-0.15491369241801897,0.37903146343779176,0.2086954211943093,-0.23885884765989185,7,-0.6902401410002204,4,0.07139541394519527,-0.09839309115997578,-0.43380819751518324,0.16007843283960183,1.5564024390243902,4,0.1993583868010999,0,0.27503816400146885,-0.38248440306981485,0.8441188871440751,0.4941810180919908
17,Khuzdar,0.4153249272550921,10,0.0655940594059406,7,0.06653505142086767,-0.016904643631439027,0.22756766101260661,0.12039098077896376,-0.17743589743589744,7,-0.46212424849699396,10,0.04104353469986836,-0.06537369384934681,-0.32183761600176014,0.0944049178017055,0.85192467669969,9,0.12190914318573894,7,0.19741057881568724,-0.020284843309438694,0.4461575180752808,0.26027238295458227
18,Khuzdar,0.32769699019276294,10,0.0631911532385466,8,0.06447504538725607,-0.05012350920944983,0.13190209334326014,0.07890765551567121,-0.15934539190353145,8,-0.40264380135762773,10,0.011803357688045043,-0.06285711268031483,-0.2439767118702685,0.06647280078657006,0.6525252525252525,10,0.13938091642952552,8,0.12185857452958672,-0.10809922713642627,0.25974664583492174,0.16385731764646758
19,Khuzdar,0.12725090036014405,11,0.07081581160639193,2,0.00584556463501508,,0.0956514514387959,0.018175697199489204,-0.16488222698072805,8,-0.22295482295482297,11,0.004068645602742643,-0.01389960208455765,-0.18976948112312483,0.018226904333781165,0.2844196584175671,10,0.13440173668752395,2,0.01804887090752823,-0.0050995814740033745,0.20622020381557638,0.046536340416492614
20,Khuzdar,0.38334420526201346,10,0.08702188074160681,3,0.08737538143111757,-0.07876975810385556,0.17161867555570287,0.10572567019255487,-0.15401223461676863,8,-0.4353909465020576,1,0.013951039531327647,-0.05377833826186989,-0.2583056129013544,0.09145966400680328,0.7427849167895513,10,0.14953217381321393,3,0.16439716293665266,-0.16078442070443075,0.32753156672480005,0.19992348073190128
21,Khuzdar,0.34908647990255787,4,0.1400462962962963,6,0.03253928171969624,-0.06397274011515865,0.26363173612847546,0.0758043645083169,-0.25422647527910686,7,-0.46369008535784634,0,0.024088630104212454,-0.0392517802399698,-0.3686615808022047,0.06768474916208517,0.7597109304426377,9,0.264033604276908,6,0.15034291588191584,-0.023805910316212302,0.5004494259593245,0.16692857596373392
22,Khuzdar,0.4889240506329114,9,0.12714776632302405,6,0.10879280360570198,-0.009459702760159635,0.25454550189937875,0.13324878076835464,-0.2113037893384714,6,-0.49182262687573763,11,0.013369482207036256,-0.03763305947465442,-0.3186996755128635,0.0930989704302336,0.880718255664814,9,0.27449267571562963,3,0.16120223202462877,-0.035068708704287466,0.48953097482485025,0.21066117835113737
23,Khuzdar,0.8242933537051184,9,0.0954791412113807,5,0.10900196836807145,-0.031805620567487404,0.4144962670294314,0.2729907883912761,-0.23252160251374707,5,-0.7424297701568771,9,0.010679643034906566,-0.08763087542336478,-0.4632057743147038,0.19041986273735048,2.419328772288962,8,0.15190224937517358,5,0.6232534887186417,-0.22762328288673742,0.92679837578364,0.7629023835077942
24,Khuzdar,0.47841598287549053,9,0.15559895833333334,5,0.09031065774396706,-0.04435800981799389,0.2508209690398769,0.09670971257586831,-0.24517713083128725,5,-0.4992764109985528,9,0.01878148525245041,-0.009292258216878282,-0.33158836845708906,0.0792983986787761,1.0912197900561478,9,0.3070992611628654,5,0.21694519793871617,-0.1289615477017035,0.5121199025706672,0.22659616250904926
25,Khairpur,0.8185117967332124,1,0.09448542325254654,7,0.01894332216873355,-0.0947662755069086,0.3925793216369866,0.2762891850315756,-0.191131498470948,7,-0.7112116813252498,1,0.03134487283656582,-0.042130522440329866,-0.4041964616071045,0.19006748162832982,2.804045265348595,0,0.18513997395833334,8,,-0.23972263975625552,1.045575661027754,0.9316069716473179
26,Khairpur,0.9576437088449902,8,0.15664335664335666,6,0.24284670443491208,-0.18913307227211684,0.469228600847706,0.23124261173956154,-0.22855181880576528,9,-0.808913007728992,8,0.08140604126736098,-0.07627139441035283,-0.4649071030445766,0.1726621627175509,2.196326530612245,8,-3.7435897435897436,9,0.561254645451347,-0.9794200322267242,0.650031517415909,1.4302535105672687
27,Khairpur,0.8003787456834132,8,0.23956043956043957,6,0.16031004664040696,-0.019200009084732184,0.5717165312043945,0.1967976439194568,-0.2876712328767123,6,-0.6884663602173005,8,0.06810213750361171,-0.09917946824902159,-0.5293293567147584,0.1320973108482536,2.5329366765830854,1,0.5974566980925236,6,0.5015574989701517,-0.24595565357607044,1.5454793029769665,0.6441950246545476
28,Khairpur,0.7428155211230301,3,0.2682710435843407,5,0.0435520046896537,-0.12882372468607167,0.5147343388441039,0.1674227708177285,-0.31146144013634425,6,-0.6921692169216922,3,0.07516018280300862,-0.05944200537886344,-0.5121399155797303,0.120010940453816,2.6311612364243944,2,0.5538510852642183,5,0.2990300679879918,-0.46970584187658343,1.3849505498332697,0.646950889578976
29,Khairpur,0.694389625035241,3,-1.0,10,0.06484257774577612,-0.1170765160947535,0.1787577174430055,0.47489715683538863,1.0,10,-0.6265223274695535,3,0.41362786180105576,-0.16489091831557587,-0.209947899317529,0.4624946350225171,2.5865,2,-0.7992821645499724,10,0.4451176997623206,-0.4942696958318264,0.6987887649721526,0.9631689757787704
30,Khairpur,0.8068194777055536,2,0.08808290155440414,11,0.10671153451346731,-0.13094291470212657,0.34203726225380127,0.24844167136837164,-0.19890385932861385,11,-0.745702952842662,2,0.0316611609904521,,-0.40356735675055616,0.18517468952531482,2.3277620583009804,2,0.16862402793207426,11,0.3319820130435081,-0.5045503351297663,0.8105385044517205,0.7433581473750281
31,Khairpur,0.79198952308196,2,-0.23120567375886525,10,0.08363775516086809,-0.03930572617648794,0.32794120568167745,0.3675702427147511,0.3539928486293206,10,-0.6935777588928008,4,0.1658380064720747,-0.06559938968820965,-0.30724867136165607,0.3333227390458505,2.336010257794574,1,-0.32195121951219513,9,0.42676311944122486,-0.1948232092650457,0.8638825814012993,0.8579645051036016
32,Khairpur,0.37032777458309374,0,-0.30929657122658183,11,,-0.042165107219279546,0.13738651258480863,0.18409260575530254,0.33830003386386726,11,-0.4455389811426963,1,0.11515731706252323,,-0.20585481499600866,0.22976971402759952,0.8909795240730493,0,-0.6284113760413674,11,,-0.14914911588367807,0.2527508976448938,0.38715999857699296
33,Khairpur,0.039798307221321806,2,-0.22805872756933115,8,0.028062707979314542,-0.014169434581905074,-0.03403787381481658,0.07030943855788505,0.15166726425242022,8,-0.09339239571797711,3,0.06787696809731948,-0.06037250273257883,-0.029392289057475176,0.06143634170750886,0.12789351851851852,2,-0.4135115948887837,8,0.08026211612362086,-0.042472083666137174,-0.06104715881574201,0.13870443893612872
34,Khairpur,0.6201780415430267,8,-0.3,10,0.15210231454503242,-0.24239691250008633,0.23318979711620028,0.27975877168747454,0.3311081441922563,11,-0.5103734439834025,8,0.18438320664850902,,-0.24750816645807894,0.23432694210841865,1.962310144384024,3,-0.35299581978634464,11,0.4047078047076503,-0.44363191130912805,0.6866486198535635,0.6640582454908481
35,Khairpur,0.6875957120980092,3,0.2467147096227215,5,0.08468221172810965,-0.10991407202413274,0.46719531043387486,0.16257757813944412,-0.31236055332440876,5,-0.759493670886076,10,0.09330001860661864,-0.010099768374683293,-0.4700029942997425,0.13433487675225841,2.244392659481503,9,0.49880013712718546,5,0.509619361018422,-0.46396305154807865,0.9684218774681504,0.4832737427545465
36,Khairpur,0.3332412650186438,1,0.14695340501792115,10,0.019074388490377497,-0.008286980012917186,0.26993242971550696,0.05383107082772614,-0.24271844660194175,10,-0.3788892119802268,3,0.03351111296922563,-0.014173638366728636,-0.33200949158418036,0.03693995450694851,1.3243172612047562,2,0.28209715150681164,10,0.21263810570792363,-0.2069138653375631,0.6704679757727309,0.2512393070615641
37,Khairpur,0.8645258404415455,2,0.12366653496641644,6,0.11733150660259306,-0.11603545791125884,0.4951851916805838,0.26825862497393305,-0.20661858294442087,6,-0.7458303969931876,2,0.10664706375707732,-0.11194416223985083,-0.5023522961661624,0.18671422609024538,2.6129814983318167,2,0.2895199334011655,6,0.4244298359514842,-0.4858222283776387,1.1623519005269798,0.783126677024327
38,Khairpur,0.8178762111924066,3,0.2687074829931973,6,0.10971698233028455,-0.13457705873338252,0.4943805112427712,0.185684931147819,-0.325044404973357,6,-0.7320772491756947,3,0.09103326798369125,-0.01937312714767068,-0.4741606126662346,0.1343707149623303,3.0248481501932636,2,0.5503665762779953,5,0.668299337053337,-0.5004800376334794,1.362660581736803,0.7127378496265022
39,Khairpur,0.4659949622166247,2,0.14820277928732242,7,0.08161919835778704,-0.037093804594858594,0.2558143527373144,0.1139994636339302,-0.25499927017953583,10,-0.5108245048364809,3,0.010181701164502918,-0.007207078294241387,-0.3388823624803219,0.09003480800091376,1.3699644549763033,2,0.29202104876705626,7,0.28705239954833334,-0.2134845664594424,0.5803111824836304,0.3156693355707413
40,Khairpur,0.6586461341033044,9,0.25262554897842276,7,0.10758597216122495,-0.0684969361258529,0.4470605229131935,0.1224175723084958,-0.3075060532687651,6,-0.6021072203284784,9,0.05686421176490678,-0.05228835899078258,-0.4648690027675509,0.08909799853195259,1.7710489993098688,9,0.5423909478517547,7,0.3187990609718678,-0.24175061619089186,1.0968928710816643,0.3549484107201367
41,Khairpur,0.6535930508028428,3,0.36147757255936674,7,0.04671952880564819,-0.0681863467641874,0.5072369358091772,0.09260527922856011,-0.39256798837450696,7,-0.6207430340557275,3,0.023872670341877456,-0.04901900414512959,-0.5067841225544255,0.06704137149914087,1.7926209785224134,2,0.8021223470661673,5,0.18444962276153176,-0.17211112147509952,1.27435106749114,0.30470094710946477
42,Khairpur,0.7822904368358914,2,0.12298558100084818,6,0.1119667518249798,-0.12104488896898015,0.4191588423910407,0.23343602492875506,-0.20473157415832574,6,-0.6969424460431655,2,0.08820827712740713,-0.07532763684101733,-0.42800076720480673,0.16103609119646836,2.8359075082581913,3,0.26913290272068896,5,0.39288378932036805,-0.814576265608836,1.1801466763944102,0.9020324839329308
43,Khairpur,0.7137167040079662,2,0.24753257007500987,6,0.06455659712972284,-0.08648097392927385,0.48792016684774486,0.1441305257453814,-0.3084886128364389,6,-0.6595949855351977,2,0.06640335476518684,-0.06542941089166539,-0.501162231289826,0.10602254878138478,2.98421372191864,9,0.5456852791878173,5,0.7280224668853066,-0.6125725144814632,1.3310762621492642,0.7393169021074533
44,Khairpur,0.773331914440779,2,0.05721784776902887,8,0.1959623488142396,-0.12522401859837576,0.28334836215419346,0.22213347345733117,-0.1475783475783476,8,-0.6741008639742817,2,0.023320520650336417,-0.033887454744366614,-0.32187019934048194,0.1761662082059232,2.5519735917966004,2,0.11399288851704664,8,0.7032659969983889,-0.5657841405633688,0.7298090625483685,0.6976397925880707
45,Khairpur,0.7031688728439631,3,0.2112829845313922,7,0.0554742474506205,-0.11702006572507277,0.4382070282378638,0.16183603267126845,-0.28769356153219233,6,-0.6873758113657438,3,0.08523674395948949,-0.017201960719434528,-0.4544722718212453,0.12655908402337232,2.3933600575598724,2,0.4648834788179707,7,0.387928328574665,-0.4006984880934252,1.1306604721325182,0.5637900676322325
46,Khairpur,0.7820674220170654,3,0.1800128122998078,7,0.10043439669099612,-0.15553291412639828,0.4207928575421071,0.2062965050542851,-0.26068003487358327,8,-0.7146702557200538,3,0.005809328197994161,-0.07563428215087332,-0.43552151098148467,0.15069382543879092,2.5744562186279976,2,0.39507908611599296,7,0.4843286856595004,-0.4814902258912052,1.0874236996512037,0.6980664658438565
47,Khairpur,0.5575679172056921,2,0.24848707133687878,7,0.039951304550664625,-0.06825805279033259,0.39103631552349105,0.09505604750659737,-0.27538403896590485,7,-0.5362041467304626,2,0.026450321464487375,-0.04666787016465396,-0.4066321278684539,0.07533853775902592,1.6549625468164795,9,0.6298707704449048,5,0.3100487461243291,-0.1389562469452946,1.069799293025562,0.33914415736441095
48,Khairpur,0.7840065952184666,9,0.1520068317677199,0,0.1399633662704029,-0.11603528114203454,0.4525185640455595,0.22338666350852432,-0.19857840959573522,0,-0.654739652870494,3,,-0.1302657755746023,-0.45847193809021025,0.15589890023170433,2.542586509815904,9,0.3286866201995353,5,0.5392015344091189,-0.5973851775966129,1.1157068713217244,0.7082261503310981
49,Khairpur,0.8476887263052877,8,0.1747829369573424,6,0.17244491618927946,-0.144571685433526,0.4837301446010375,0.2117071413851056,-0.25382755842062854,6,-0.7121725731895223,8,0.10781821812932106,-0.0942448328268038,-0.4664347259215614,0.15329317300872816,2.888385269121813,8,0.356697247706422,5,0.7029044529842284,-0.6513879399144097,1.2850081299973162,0.6894189506518181
50,Mansehra,0.5973190348525469,5,0.13381294964028778,1,0.06343772814541383,-0.11993332805648023,0.3667917341804658,0.1601413714123497,-0.2720542874768661,7,-0.581629944252721,5,0.07031181040306277,-0.06500018411577539,-0.3945836943300416,0.0968829362870317,124.20454545454545,9,0.3006303539679974,1,41.20975181919569,-40.95048016260938,12.161619306787964,35.43525651029923
51,Mansehra,0.8238780694326842,9,0.209143457698371,4,0.15200158825789326,-0.1811333833105487,0.3577654402642448,0.19536108573227895,-0.2930474333983106,3,-0.6086631814787155,9,0.06821821236332352,-0.006813289663874715,-0.4095856703627044,0.11209045445195667,2.498074454428755,9,0.1992302467738284,2,0.5240578838038848,-0.6546986435686662,0.8229880717796335,0.7134732727978319
52,Mansehra,0.7970378496982995,9,0.2724728926197971,1,0.12935307811325944,-0.07534447129763922,0.48180688482659656,0.16655882113949824,-0.37542533081285445,1,-0.67699001791656,9,0.011221859426018221,-0.03398483787058879,-0.4923181878696276,0.10367845878089224,2.7368619325673387,9,0.4102878138395591,2,0.5549586909213458,-0.4170047342864091,1.2104895958692183,0.6401144595640351
53,Mansehra,0.7376947040498443,4,0.20693391115926327,0,0.10273179950398649,-0.11720526677704207,0.45276078386385715,0.18557968091932286,-0.277720207253886,8,-0.677593984962406,4,0.06992250810542755,-0.07809123359430648,-0.48701339974381136,0.1297059713430781,3.7847457627118644,9,-0.9473550356052899,8,1.2832937289160662,-0.8229366293715902,0.9717728666653369,1.1072269322201802
54,Mansehra,0.7812898292123375,2,0.3743573264781491,0,0.1251599957553462,-0.07726212436788334,0.5471707963045968,0.12036590776406222,-0.4446883972301976,0,-0.6890709365108918,6,,-0.04317488529877619,-0.5476119801350631,0.07814852836011882,1.9801792702941547,8,0.7410606322335463,4,0.2086784380244889,-0.30426925556629997,1.1910245598952804,0.3655469289010882
55,Mansehra,0.7743766971118242,0,0.2312180889861415,3,,-0.17523124551668037,0.4839703323750708,0.18861977133290903,-0.2934865900383142,3,-0.6662030598052852,0,0.06877939600428794,-0.07170499828150184,-0.4919076057482821,0.1156871517721896,2.5124201561391057,8,0.23608064347644417,2,0.3984023651967809,-0.42411798477498835,1.2430844628511615,0.7176282155782078
56,Mansehra,0.7064799560680944,10,0.17336244541484716,7,0.0911721202541696,-0.1279095444389239,0.41959921790556576,0.21213665957496525,-0.32104228121927236,7,-0.6592164080988693,5,0.08352601904724799,-0.09744243180822072,-0.4930869340145494,0.12039156173812414,4.075712881022616,9,0.28108008478481245,1,1.254369528017312,-0.9180624988207134,1.0752185632984348,1.1045190062529529
57,Mansehra,0.8994581577363034,5,0.295513151108819,3,0.12439191558610767,-0.06891138382769935,0.621651228282392,0.19914479404034843,-0.3669291338582677,1,-0.8064700830231892,5,0.05375866478228684,-0.0726458710330511,-0.6053494071918077,0.13658526180459785,2.5416666666666665,10,0.4224034220024061,1,0.20829910226845438,-0.32702299698702575,1.4882024793584276,0.6727538612536308
58,Mansehra,0.9085798093375703,4,-0.528558476881233,10,0.18741877731005294,-0.20878337123393695,0.15891463140274253,0.42372946768559644,0.6917605216360403,10,-0.8128627815184584,4,0.22639941447638334,-0.045816403815223596,-0.12303726144676201,0.47090637354236153,1.9895091794679656,4,0.31047757197054227,9,0.3322251331117085,-0.4762257774105634,0.8155179191268341,0.4941861003813274
59,Mansehra,0.7705438666137356,9,0.12466404796361381,7,0.17564851104236692,-0.09810508316568668,0.41269698832830765,0.2045181640820546,-0.24371284865112025,7,-0.6599541167473872,4,0.07305228353311861,-0.09334751353237893,-0.44532176457911343,0.1232503615216875,2.7116512992455992,9,0.24060330380655973,7,0.7048086136061463,-0.49186598556641187,0.9892146107363379,0.7062342988396554
60,Mansehra,0.7768264840182648,11,0.2869718309859155,3,0.06852171410011647,,0.5369977540254997,0.1385211690649696,-0.2835820895522388,3,-0.6872628726287263,11,0.08168692922366992,-0.08774311348631035,-0.5169027072505086,0.10593765991318155,2.745029647715382,8,0.39985486211901305,2,0.4827469168004297,-0.3592364894005559,1.4592435708279112,0.6006069982228175
61,Mansehra,0.8574257425742574,4,-0.37760270118176703,10,0.1676985501395154,-0.11945373520241659,0.43278291796838614,0.30359572715423894,0.4138844727080021,10,-0.7338262476894639,4,0.29518993547820344,-0.2476863124178819,-0.40190389585216396,0.2739859815496387,10.684713375796179,10,0.5718544085346721,2,2.9803494372805273,-3.2519971552279396,2.0814631530098398,2.6612845891723813
62,Mansehra,0.8592592592592593,4,0.19248826291079812,7,0.14680928201770552,-0.14840249316249168,0.5301135787451562,0.20752195378916993,-0.3462897526501767,7,-0.743812418584455,4,0.08554705626760299,-0.08268961691484093,-0.5337594500088074,0.1190086800743348,2.5174650698602794,9,0.3487100562958163,7,0.5474209508081503,-0.3069229717871423,1.3251492594385386,0.692165076677277
63,Mansehra,0.7831941031941032,9,0.14490558416641422,7,0.18160464405252486,-0.07479060036386072,0.4182186665261792,0.22182679010526823,-0.29414450405204884,7,-0.6796049609554433,10,0.07610955518248504,-0.09508523112408789,-0.4790298829776278,0.12968757797721103,2.4889124867262167,9,0.23318167045823854,7,0.666169769328888,-0.3340046094920189,0.9776406435777951,0.7465321567189467
64,Mansehra,0.6179886335557203,4,0.18607968051725776,7,0.10262303318478555,-0.08573549395773639,0.3810787492555823,0.15717312552180304,-0.31031714171015656,8,-0.5974627958038546,4,0.04043643472432958,-0.06542181135073873,-0.4456644276653923,0.09736436485025865,2.023445463812436,9,0.3518771576524741,7,0.519107903898585,-0.32524658549560836,0.8331877431469333,0.5142427877383388
65,Mansehra,0.856643999264841,4,0.10631261550432837,7,0.19209166023261584,-0.16786192357144072,0.3516348815994676,0.23621316363879394,-0.2608358275135794,7,-0.8045730618077885,4,0.11941735074187149,-0.01658969787977575,-0.4536397966929897,0.17081161591890684,1.9802022261874417,4,0.1713918334065107,7,0.49951337469634655,-0.4030929755453225,0.7138384385717074,0.6088167268180361
66,Mansehra,0.7721667645331768,10,0.23884989812089655,7,0.11568325405274123,-0.13225311904192313,0.47605075671263436,0.19267652692441856,-0.3428220858895705,7,-0.7002063983488133,4,0.09277201224255045,-0.07275742278880197,-0.5186275095822732,0.11477454496047358,4.157821229050279,9,0.37525848436929815,1,1.1642092329276843,-0.8136312614494078,1.2912848637267387,1.078732096190263
67,Mansehra,0.6633734939759036,11,0.22729014948256038,1,0.09690321349636828,,0.40995524121632015,0.15079934940405118,-0.3333333333333333,1,-0.6149257223067025,11,0.08352339350831756,-0.036082903269437194,-0.45301896154317806,0.09952194194017452,2.459249431387415,8,0.39731993299832497,1,0.5308877931779558,-0.5273129057899948,0.96317360513526,0.6118375302822298
68,Mansehra,0.9289410141428078,4,0.114192037470726,7,0.19729388272074413,-0.18978204326027992,0.4934620049297152,0.2692343431102607,-0.25689527633942727,7,-0.8479841374752148,4,0.13264711774588628,-0.10116719060851315,-0.5261418304153097,0.1837806123766613,2.4336504757135704,8,0.18617021276595744,1,0.573090600395391,-0.3586268730104558,1.190192446872254,0.8277904816269669
69,Mansehra,0.8855296561273944,9,0.20042009452126727,1,0.08476481520334533,-0.09575351448558522,0.5377341791543849,0.1939340187247607,-0.2976348155156102,1,-0.7795687214114572,9,0.05470607700891591,-0.05256224183044916,-0.5329253437155119,0.12663290306675057,2.9260585633031386,8,0.37467277486910994,1,0.4940931861852549,-0.3478161150124137,1.351424919538064,0.7795289312441409
70,Mansehra,0.8372150036773719,9,0.15734118636937316,6,0.1371753279566663,-0.157573483571412,0.4463507442692071,0.24429952816938008,-0.3087535680304472,6,-0.7488914819136523,9,0.06261264769870765,-0.10583085089537536,-0.5186790439763501,0.1495448964998752,2.712858384013901,8,0.2172038374474507,2,0.7679671033966384,-0.4676218018765607,1.0623826416446116,0.9013374753658029
71,Mansehra,0.7959882583170255,9,0.22187938288920056,0,0.14313029661473428,-0.07757455406282077,0.3770654244038211,0.1908104004690698,-0.29369747899159665,5,-0.6885924563017479,9,0.02792720920711376,-0.028991760373743736,-0.4273331826573463,0.12151368084260002,2.1903607969843835,9,0.45215502457985596,0,0.393400509529914,-0.2566934661355467,0.9422298967114608,0.6198537093335853
72,Mansehra,0.8718264727631254,4,0.2401790154152163,7,0.15040494537445379,-0.14340932133839393,0.5365559084996541,0.21426094324856262,-0.3543307086614173,7,-0.7965460137213154,4,0.10069079648133904,-0.08020125440320586,-0.5515513100024069,0.15666114878268125,2.9074252651880426,9,-9.036082474226804,8,1.8544792257025027,-0.20071037945333078,0.4763256032685468,2.9733067807286346
