point_id,district,ndvi_peak_value,ndvi_peak_month,ndvi_trough_value,ndvi_trough_month,ndvi_green_up_slope,ndvi_senescence_slope,ndvi_annual_mean,ndvi_annual_std,ndwi_peak_value,ndwi_peak_month,ndwi_trough_value,ndwi_trough_month,ndwi_green_up_slope,ndwi_senescence_slope,ndwi_annual_mean,ndwi_annual_std,evi_peak_value,evi_peak_month,evi_trough_value,evi_trough_month,evi_green_up_slope,evi_senescence_slope,evi_annual_mean,evi_annual_std
10,Khuzdar,0.5392047565960609,7,0.08084696823869104,11,0.06303151101843842,-0.09977371047517376,0.2554860789505093,0.15968146715707424,-0.21800433839479394,11,-0.5550966773042989,7,0.03805623082602779,,-0.35829279327645297,0.115264420603299,1.2363667348329925,7,0.15267175572519084,11,0.1678240042095355,-0.25566819770826127,0.5128317706433618,0.3727833820836745
11,Khuzdar,0.8139216692320849,2,0.09569377990430622,4,0.1061116918610891,-0.16660133346362024,0.5456668494476783,0.24360050003640216,-0.2115732368896926,5,-0.7475696160817268,2,0.11374729746807731,-0.12270835649284623,-0.5489574129093943,0.1816674563650803,2.177832692659711,2,0.1762243923929804,4,0.3473435905578714,-0.4472663326133876,1.2963327150305133,0.6583294853947139
12,Khuzdar,0.16645244215938304,9,0.09552879062860914,7,0.0164387931692867,-0.007785514095961177,0.1269784331190784,0.023278062867381006,-0.18444523724580805,7,-0.2742948376796168,0,0.011060337451155885,-0.02363065386420829,-0.23950252542032724,0.027157094996141478,0.3381201044386423,9,0.18726591760299627,4,0.031106679116749535,-0.01629415104474304,0.24832528987394017,0.051378781574130616
13,Khuzdar,0.5580395528804815,10,0.07203823830658929,5,0.039524567928835276,-0.023522341802651336,0.3132385977753846,0.15695016299835957,-0.1539875045938993,5,-0.5725753959644174,10,0.06039249429222066,-0.0634428211884797,-0.3728202242768596,0.12839902207863646,1.1836375816446156,9,0.16761995551318717,5,0.17789347508410858,-0.04084833738910065,0.6620794184358073,0.32979235604145957
14,Khuzdar,0.4483065953654189,4,0.04343220338983051,7,0.07007205387382799,-0.10847626640069352,0.15007919402925482,0.1348899808633214,-0.13316077077940752,7,-0.46165954576118734,4,0.06134041864415096,-0.003192181373610233,-0.22523915721102508,0.10625568026252749,0.9214141784209562,4,0.09432877027493386,7,0.1281356967619112,-0.22314124489891532,0.32197307166638917,0.29247933803182347
15,Khuzdar,0.6319165998396151,9,0.09533201840894148,4,0.11714442166832219,-0.04896657269187813,0.32886077812938047,0.18813964686891635,-0.2109479305740988,5,-0.6751834737700462,0,0.01929353214716233,-0.041203005584366376,-0.41136239433874366,0.1571134504142839,1.3730615089736888,9,0.1654819355680188,4,0.26679230868868203,-0.1329730531480915,0.6465868534893014,0.40007286795306635
16,Khuzdar,0.667059570223955,10,0.08886430678466077,7,0.12235184625375452,-0.02129307683528292,0.3546912537803359,0.19436753626589556,-0.1847542627883651,7,-0.647934032445998,10,0.08638813487940407,-0.11319268710789009,-0.41160844253784745,0.14456089743887493,1.4668820034294374,10,0.2037193575655114,7,0.28560113899628525,-0.043180753279897933,0.773737717476402,0.4546555371767227
17,Khuzdar,0.41427555133981503,4,0.0631099544567339,7,0.05996230221142485,-0.0970990692380385,0.2210570617214184,0.10935934877800327,-0.18191681735985535,7,-0.46679783571077227,4,0.050655982551261074,-0.05189739345851116,-0.3209493991203161,0.08524301411276927,0.7835134771493923,4,0.11017719218537028,7,0.10862811035222732,-0.187198793426424,0.41934782955262734,0.22628057767911466
18,Khuzdar,0.6642335766423357,4,0.08676789587852494,7,0.13528049012378093,-0.1358479157840035,0.22937394652030008,0.1920228916002793,-0.2053695417373862,8,-0.6463951258039039,4,0.045416976389666554,-0.0038090234001885623,-0.32401536048233426,0.1429617918771427,1.4721941354903942,4,0.16323199347072026,7,0.32581369751814054,-0.3104463406447346,0.46793550361275266,0.4338991283495553
19,Khuzdar,0.13780313837375177,8,0.07712677921218139,4,0.013339028900870326,-0.003390631184258993,0.10937104006560518,0.01935675087580229,-0.16861195905907703,4,-0.2387685698943977,0,0.011603431344043505,-0.005814978258087189,-0.2026034800177774,0.01844523442538421,0.31323631323631324,9,0.15388679743742156,4,0.019139711350088667,-0.012809218206726572,0.23521000567077888,0.04974025631426224
20,Khuzdar,0.7002409638554217,4,0.06187138067662298,6,0.05976248260612745,-0.16894835878506043,0.4378585940891169,0.20331012441453336,-0.17941773865944483,6,-0.6649362907031618,4,0.11281828135264492,-0.08060877797205257,-0.4607968440711465,0.16152272471372547,1.7834785810727876,4,0.10993176648976498,6,0.21921918473509105,-0.4665994500269206,0.9728897206713302,0.5135284133910152
21,Khuzdar,0.3666605403418489,9,0.1704887653463053,3,0.031608775783256736,-0.011509813852638828,0.27752124772111625,0.05377700460081403,-0.3162484427834134,6,-0.4482667020852703,0,0.0013583348042863208,-0.019462583146432382,-0.370887921947725,0.04483569512195063,0.7499154230725859,9,0.3092177127972439,3,0.05580633630203954,-0.017816780673235038,0.555063416311851,0.1223854553207235
22,Khuzdar,0.6194957172155869,3,0.25026178010471206,5,0.0940898180352777,-0.11442069236458795,0.37892956547804824,0.11129787597623651,-0.2852529601722282,5,-0.6311057108140947,3,0.0690916641224227,-0.027970587055137535,-0.42872542386306284,0.10572353350153163,1.1937973682986935,3,0.48681330136557904,1,0.19890086306029844,-0.18164698672291116,0.7533110486332218,0.192273988228412
23,Khuzdar,0.6809367681498829,8,0.0726672171758877,4,0.12763290314978695,-0.05043969758096719,0.3620030429681081,0.20663736073088534,-0.21629213483146068,4,-0.6731585883731147,0,0.04386848292990356,-0.04950680024445045,-0.44219162883060886,0.15397798329655102,1.3846241761590918,8,0.12104539202200826,4,0.24585403395445582,-0.07564409041636296,0.7370523688032997,0.4608916749605102
24,Khuzdar,0.3077043288013752,9,0.1188075405523893,7,0.04911014169448607,-0.027112560982832584,0.19509537005163924,0.0504019593990112,-0.202827965435978,7,-0.3462033462033462,9,0.01951416911783524,-0.03901511314513844,-0.2898544266795111,0.039942610573011676,0.6822591822591823,9,0.24591156874621442,6,0.11628499379990194,-0.08157204694983096,0.3836383859695475,0.12363443952296489
25,Khairpur,0.8982783841566333,2,0.12727272727272726,11,0.1250284646371744,-0.15835128522336409,0.44655654260851124,0.27925345432994125,-0.21972187104930468,5,-0.8127090301003345,3,0.14749203013103357,-0.07412197284448109,-0.46522554881633127,0.19930491207537296,2.589988751406074,1,0.2751150306748466,11,0.7122457213102358,-0.2809803606440484,1.1033902818886618,0.8727312164691006
26,Khairpur,0.8632212073958565,2,0.16906474820143885,6,0.09196402545511533,-0.08756262532689363,0.5977867031505285,0.2141513196148034,-0.26152353226589037,6,-0.7493143727780599,3,0.1008449425667166,-0.10680053625867697,-0.5550135175840352,0.15256607732299574,2.2043196544276458,4,0.30824725364813904,6,0.1368626954378566,-0.529867563861377,1.3276928758526063,0.5621907323669193
27,Khairpur,0.7058207106792417,9,0.128686327077748,6,0.12514996173480772,-0.10228387950476442,0.36835691228357176,0.19495562519010487,-0.207168458781362,6,-0.655663430420712,9,0.03162832213416832,-0.09909466980107806,-0.39558680477730385,0.13932687675659794,1.6255588099275473,10,0.33279408366073493,6,0.13042831053286527,-0.409512159140448,0.8940901248309793,0.47370190704014525
28,Khairpur,0.6531433880458346,1,0.31290693220988125,7,0.05801037216845487,-0.014860958458933649,0.4772514519569922,0.1156436400892887,-0.3565492679066086,7,-0.6366450015475085,3,0.03357508718683452,-0.037775698559512204,-0.5035867886335722,0.08773631779510152,1.8311596757137822,2,0.7716671465591708,5,0.19849202826489565,-0.22865395383384404,1.1072780547017116,0.3397920743471397
29,Khairpur,0.6981001727115717,11,0.015053763440860216,0,0.1017978250900502,,0.421746967515112,0.18731446386245018,0.056943056943056944,0,-0.7243072606103121,11,,-0.16371931765340833,-0.4290141941938874,0.19173433954652686,2.0288603848051308,2,0.022172949002217297,0,0.34711960532146646,-0.23291739072943782,1.0926746967034096,0.608082304511891
30,Khairpur,0.8764399851356373,2,0.1007631210091886,6,0.11634158402556793,-0.13391282352308334,0.34425845783640513,0.312277048435636,-0.19816918121715546,6,-0.8101836577587155,3,0.11966543912877974,-0.00963944773470852,-0.4058571073556163,0.24295215857404834,2.617797522886376,1,0.22075883717756245,6,0.7552592976124336,-0.2692670287654963,0.8704413928109171,0.9458522598782574
31,Khairpur,0.6676384839650146,6,0.13935144609991235,11,0.1183096896835746,-0.12034721436955514,0.31503044318244505,0.12745297445799497,-0.2572533849129594,11,-0.6103603603603603,6,0.04071358459969356,,-0.3609583308603388,0.08898990635121445,1.6055903524352622,6,0.29526462395543174,11,0.30145785578521467,-0.29513175061279256,0.695268740508641,0.34142908558871465
32,Khairpur,0.42155220547180344,10,-0.456359102244389,1,0.03700713813422385,-7.849857523954211e-05,0.14375735711713575,0.26623103682180826,0.46958637469586373,1,-0.4247828074988569,11,0.048135506193585274,-0.20090945610398533,-0.15697641727594214,0.26756326297476124,1.0533718543298107,11,-1.0025566106647188,1,0.09580516330285178,,0.3618272290792299,0.5856930558789315
33,Khairpur,-0.026486756621689155,9,-0.24209614551754005,3,0.01665946649225018,-0.014215081334882779,-0.12703489142456315,0.0753368120142502,0.20598911070780399,3,-0.0662287903667214,9,0.015419645111924432,-0.04174185204983677,0.0663361785191872,0.09255548107767557,-0.05203220106027882,9,-0.6572690217391305,4,0.035363747831595876,-0.027312097173274142,-0.28023238025990427,0.1850316134044887
34,Khairpur,0.17771658546918026,7,-0.3070447496677005,4,0.08841930156435888,-0.023662226609199023,-0.059194315008166125,0.18496534375874704,0.37526881720430105,0,-0.1567070622649394,11,,-0.014533746165721118,0.09865223789927968,0.21725492364877239,0.6471061093247589,9,-1.8532608695652173,1,0.10833090022166704,-0.16300237470554685,-0.22794171955842954,0.6857470144833538
35,Khairpur,0.6435611568912587,11,0.11496410822749863,8,0.1281561682850277,,0.2707925458587325,0.13653879594222026,-0.173953488372093,8,-0.5437850963727424,11,0.018194018310488325,-0.06636134779664281,-0.2877632436595056,0.1069994903033583,1.326605382360778,11,0.20257647699852105,8,0.2865728159719048,,0.4913808894960467,0.2838634088091392
36,Khairpur,0.4029988465974625,11,0.19706078824315298,0,0.011805374890547005,,0.2830169782429504,0.0695540249224737,-0.2761985574883326,6,-0.4408907841743663,11,0.013628258827921569,-0.02367090368286919,-0.33848426573624013,0.04817490377001992,1.0355029585798816,8,0.38212435233160624,0,0.1147342278682096,-0.0535125385972988,0.6651424789433046,0.21093304397436688
37,Khairpur,0.8073578595317725,2,0.14616840113528856,6,0.1141318096123241,-0.09553059681027609,0.540938110237776,0.2339238048035225,-0.2115,6,-0.7469827586206896,2,0.10690051894681114,-0.1259409797568852,-0.5388620251075052,0.17161413179185583,1.8480146983770542,2,0.2302158273381295,0,0.2813435992376995,-0.19701080186320352,1.227540580135407,0.5533819742190863
38,Khairpur,0.787422497785651,3,0.1981972314626033,6,0.09265925346321872,-0.14067794237988523,0.4706569376164839,0.19645886414410227,-0.25870815015218124,6,-0.7072758037225042,3,0.09375480593731839,-0.03896484248607838,-0.465066818944109,0.1483255071941684,2.332109129066107,3,0.5120031047291678,6,0.31240455159972075,-0.4733844269170932,1.2272864844776423,0.5746695203356189
39,Khairpur,0.543451787888852,2,0.14822546972860126,0,0.1146332051681923,-0.04410461436953572,0.33887659536742093,0.13459108630694103,-0.25502084122773777,7,-0.553080093572463,2,0.04579659373033477,-0.044313768160974785,-0.3994449752526392,0.10806631715800169,1.385158013544018,2,0.2895258068274496,0,0.3211989342183253,-0.15910670750498845,0.7514219556301334,0.32001843342997227
40,Khairpur,0.46587899775921776,1,0.2811167119038387,6,0.007443055911985926,-0.012036626824299382,0.38812143242943026,0.06602039423780211,-0.32212885154061627,6,-0.5108614232209738,0,0.03363757837381134,-0.021062422600903352,-0.4314066205041763,0.06701239499141208,1.090466311896816,2,0.6791201117318436,5,0.048169535060308855,-0.0721689524106723,0.8914924407388387,0.14434672482448394
41,Khairpur,0.5894950758167892,3,0.42365097588978184,6,0.013336996855427071,-0.0492273465394654,0.49609850412636874,0.05984240125091257,-0.4192327903310562,7,-0.5774123487434067,3,0.010594751068188432,-0.025889456633431878,-0.4956098904797772,0.048614930136099715,1.6694400939702427,2,0.9275274056029232,11,0.09764326847648319,-0.1282052167597251,1.227496583925406,0.23496063531222014
42,Khairpur,0.8149088391414724,1,0.2661596958174905,0,0.182916381107994,-0.05274047042693534,0.5850190199012651,0.17277894217713846,-0.3275747508305648,0,-0.6933677863910422,1,,-0.11496524629313744,-0.542673609861767,0.1162936365311678,2.3577724358974357,1,0.4778700648537945,0,0.6266341236812137,-0.195655592364078,1.4975741173276764,0.5812096096331462
43,Khairpur,0.7051978277734678,2,0.2518955349620893,6,0.061596289296256455,-0.0831063105203924,0.47609686503436216,0.16699427171776712,-0.3023634881825591,7,-0.6988277727682597,2,0.034055636135538615,-0.07531782615253113,-0.511833694760974,0.1382202959334362,1.896779578493427,2,0.5616045845272206,5,0.21514122048989437,-0.3053124287033483,1.079648611112583,0.4375324147047184
44,Khairpur,0.7331647897035164,2,0.050597329585382995,7,0.10088054417583218,-0.14809136074837267,0.33341887877190657,0.2473806507243964,-0.10462996718920889,8,-0.6728039041703638,2,0.014903157026587233,-0.10651126806119504,-0.3539669191693808,0.19236424161392898,2.0613767895217787,1,0.15228426395939088,7,0.6001957540036801,-0.278215488483869,0.8384813447895144,0.6657206522402506
45,Khairpur,0.6827814569536423,3,0.26439482961222094,7,0.05551623112447224,-0.09994206276280752,0.4022627797781142,0.14160161272336463,-0.306645938593082,8,-0.6706114398422091,3,0.00914447576841663,-0.013991592426679855,-0.4302288812709902,0.12072253964145262,1.7617908407382092,3,0.6134395264830047,8,0.1822832442942297,-0.2913947538905526,0.9681549213316453,0.35586112067711806
46,Khairpur,0.7668881506090809,3,0.23655913978494625,0,0.10295941904983459,-0.10127523167843233,0.4950553557882697,0.15753989909305383,-0.3218390804597701,0,-0.7059609730018711,3,,-0.08426806149951037,-0.506490827303652,0.1237927200647192,2.026215729437663,2,0.5120910384068279,0,0.3584727391067219,-0.23229405227648892,1.163762226145869,0.4354782860209346
47,Khairpur,0.46322378716744916,1,0.25520361990950224,5,0.024599043476268106,-0.016567641473562694,0.35469984255265974,0.06724939269307606,-0.29717091419219077,5,-0.4683941892422458,1,0.043401074378408344,-0.013302173828896776,-0.38295807370786,0.051826868562387,1.6228555617044826,2,0.6977225672877847,11,0.1972727853281225,-0.21646182410678338,0.9803785124547644,0.24457993555135746
48,Khairpur,0.7771428571428571,3,0.20511826289259402,6,0.1345509085839988,-0.12466123822331675,0.4646754209035353,0.20471048695642374,-0.2874896437448219,6,-0.7313848295059151,3,0.10659319278687707,-0.07518696220196446,-0.490778487502547,0.144534694965745,2.1433408577878104,8,0.44386642054035913,6,0.5272755123187806,-0.43194035366160016,1.0760670619578347,0.6135746451253061
49,Khairpur,0.8739145536644668,2,0.0949311966556349,4,0.11489763624248257,-0.1599949829527799,0.580178875530825,0.2590549293723492,-0.18715769593956563,4,-0.7782895746967603,3,0.17570514752703967,-0.04797424685579618,-0.5177036010982028,0.18794559084129045,2.5133609709804703,2,0.1792055767460213,4,0.4402106712882599,-0.48493001220802107,1.5528334904641719,0.7450785950423662
50,Mansehra,0.5547594677584442,9,0.20080321285140562,1,0.05077429480882195,-0.08507363832602684,0.3854713224498762,0.13012202700680012,-0.292972972972973,1,-0.50875,4,0.03104496813460726,-0.0460616436189756,-0.4123046311744209,0.07771292088288097,2.879396984924623,4,0.4990518015770037,1,0.6521695618473359,-0.5781312014355453,1.3094704171182128,0.7215911156646185
51,Mansehra,0.8260266049739734,8,0.143317230273752,10,0.11110173312681998,-0.17435250714053882,0.38865362520305946,0.20553822464307156,-0.2384749563917269,10,-0.719046063377981,8,0.11765032063257892,-0.018600785477808596,-0.43056805224054423,0.13411518035357356,2.153628083720369,8,0.20493712156497437,2,0.3184877274755424,-0.4916102515283007,0.876796131474086,0.6019895827428865
52,Mansehra,0.7698343504795118,5,0.2843560933448574,7,0.06338530062265728,-0.09847406690125714,0.5146245495778184,0.15073554577050144,-0.38068395340097705,1,-0.7073170731707317,5,0.010657451935685439,-0.06475684425851025,-0.5192920134290483,0.10311658542833758,1.982028241335045,9,0.5358888044304485,7,0.3328043476415669,-0.2960830084645285,1.170556635216584,0.44680370327079805
53,Mansehra,0.8078575813382444,4,0.19848771266540643,1,0.1485573609838052,-0.12076583376633321,0.45202890619409564,0.20029340023469255,-0.35670900055218113,11,-0.7067516661837149,4,0.07025292336488857,,-0.5077771683204534,0.11950735352262182,1.8030205655526992,9,0.30838815789473684,1,0.3166161484767619,-0.4192007062721769,0.896778511975609,0.5185850686498613
54,Mansehra,0.8585183729612891,5,0.25290966192499537,2,0.1605016235103242,-0.11135780640349939,0.5002337239826574,0.17812645917664918,-0.3871957455512375,2,-0.7635651687488346,5,0.04683307041925718,-0.06875050001115741,-0.5238268325930018,0.11018141716233568,2.4106237322515214,8,0.4056296296296296,2,0.38045465805077555,-0.42714166962732675,1.1506568523973337,0.6017373558106566
55,Mansehra,0.7713329615170106,8,0.19583766909469302,2,0.06718663543938574,-0.11140340116918725,0.45452757421351064,0.20755750592267305,-0.2854950115118956,3,-0.6830948595654478,8,0.04753419239461565,-0.061339176025204944,-0.4710181430886056,0.14337382557514466,2.110807647288334,0,0.3528573571321434,2,,-0.5618103112799225,1.0670399182565835,0.5936562267653386
56,Mansehra,0.8643051771117166,4,0.17751084417751084,0,0.14759108429802995,-0.13367161433831362,0.4720406683041569,0.219272330833241,-0.3441249285850314,0,-0.7903964411880152,4,,-0.05035122262170597,-0.5243665020250956,0.14182652281276575,2.164430816404753,9,0.2689313517338995,0,0.4609071826360318,-0.5162072435503907,0.9853744343789116,0.5963019612697995
57,Mansehra,0.852394022567856,5,0.4136955291454443,3,0.11285113822458774,-0.00954350024592665,0.6600055328881468,0.14950739855152836,-0.44342857142857145,1,-0.7986378442404501,5,0.03857823766409468,-0.03288967998567636,-0.6366489133004656,0.11622357407711026,2.036986426163797,9,0.8174904942965779,3,0.0539183343769738,-0.05416890993069071,1.5759910428833475,0.384931133033601
58,Mansehra,0.6924433990002941,4,-0.3129251700680272,9,0.12102900147492256,-0.12180009858328424,0.19086777931761353,0.3215374718922226,0.6063218390804598,10,-0.6315192743764172,4,0.23480044983277423,-0.1199215844469295,-0.16113085686302256,0.3647945799332793,3.363802559414991,9,-1.5436241610738255,11,0.8472959679119546,-1.3543023315122042,0.882207527520622,1.096058725089332
59,Mansehra,0.7123319425127492,9,0.20633759902498477,0,0.10287092989968799,-0.12699370029300142,0.44139867632322805,0.18142756207348337,-0.30446488669508637,7,-0.6194665933461644,4,0.05861557928651773,-0.07874459165838578,-0.4639631049760465,0.1068772285239229,2.2268115942028985,9,0.38444071029565374,0,0.4188947619736367,-0.520656543869321,1.0218143290982833,0.5659898753612331
60,Mansehra,0.7224538415723645,11,0.2707450030284676,10,0.11265285051012751,,0.5702359262170252,0.14122439766862557,-0.2855392156862745,10,-0.6577680525164114,6,0.07499129805965592,-0.10905837659195843,-0.5438330433448443,0.11072536740389166,2.182439726520331,11,0.762018411183089,10,0.40072686921543443,,1.4303397710712638,0.4207398617613849
61,Mansehra,0.8115412710007305,5,0.13527851458885942,2,0.13672636851838724,-0.06780686807444399,0.45876834823578605,0.21402084279557612,-0.15250696378830084,9,-0.7234190410006949,5,0.12907261370209647,-0.0637557174579296,-0.4279052323624491,0.17222401148095756,2.229463213856971,4,0.3520478601012425,2,0.5222088214066604,-0.2620748740634824,1.2793696840684785,0.4954322038024338
62,Mansehra,0.7757689598497299,9,0.25199860966284326,1,0.11936422890519778,-0.09804677452465455,0.4799544691279243,0.1734012118338075,-0.35618244133930926,7,-0.6647982062780269,4,0.0885412377613462,-0.07407000150513919,-0.5146534099810363,0.10186809429097539,2.509684770224079,9,0.46379222108495394,1,0.5753824359788743,-0.45094826506813623,1.0637621162111992,0.5757452831454628
63,Mansehra,0.7405759775228283,9,0.20035965832459163,1,0.11020615129383177,-0.09154492133512006,0.44317348297110487,0.1761535612394296,-0.3685289595079446,1,-0.6696238068500843,9,0.012375206490590892,-0.041542402128074675,-0.48969275034047105,0.10133893012039634,2.6629062131672,9,0.3316794839990077,1,0.5994035206853655,-0.5279517298569583,0.9994276185484164,0.6427754281242511
64,Mansehra,0.6325250836120402,9,0.1926719453501009,1,0.09571915356318672,-0.10189243856087012,0.3466369738788168,0.1332429286402307,-0.30062029242357113,7,-0.5654439767488475,9,0.04855484658865387,-0.07262480321992741,-0.41688950827608334,0.08504841110226814,2.0501355013550135,9,0.3271643994516503,1,0.4397425221131823,-0.44016540496627216,0.7798937291281879,0.4680358070268696
65,Mansehra,0.8772862611654615,4,0.12770907309905719,10,0.20471789240231889,-0.10861813129632729,0.3946283276774499,0.24395116131256783,-0.2404040404040404,10,-0.8282932891466446,4,0.0331551375143744,-0.07385418813990242,-0.4668288872504652,0.17703726134121295,2.1354247553968007,4,0.22666029207232266,10,0.5779119854476733,-0.3147660660912803,0.8046422748050421,0.616884268915135
66,Mansehra,0.8354397730203765,5,0.219210478442787,1,0.09778621709676494,-0.12466916841220421,0.5203676738645963,0.19983581012996907,-0.3520274359491628,1,-0.7577672459189047,4,0.05324818636473588,-0.07232345167611466,-0.5467402658904623,0.1285490077791154,2.2912725438264596,9,0.3969561207010146,1,0.4773832617351343,-0.4062166167093684,1.0924254646337725,0.5629853952993313
67,Mansehra,0.6300102774922919,6,0.22324966974900926,1,0.07946714215870578,-0.04697814772911726,0.40097066342296683,0.16407586130669596,-0.30704655303993894,10,-0.593169261677549,6,0.06129488526475069,-0.009362860698398737,-0.44610489126725733,0.10566068231257697,1.531103919453434,7,0.41095398750987006,2,0.18063559688181072,-0.2427091891307237,0.8591268735858125,0.44622863841864746
68,Mansehra,0.9073087577242702,4,0.12717770034843207,1,0.20284826601118297,-0.12214651873026543,0.41470281064953224,0.24262105262699962,-0.22935779816513763,10,-0.8374217386841836,4,0.054618581589782667,-0.08534692705203122,-0.47333099698995756,0.17385571270172068,2.306483939114891,4,0.18686006825938567,1,0.6027302227678721,-0.39975523224529524,0.8493423035427359,0.6094428830557936
69,Mansehra,0.8244440070852195,5,0.18125960061443933,2,0.18368889806259112,-0.08348297761552685,0.4725259141728089,0.20564722178058098,-0.3013168086754454,1,-0.7487266553480475,5,0.06481530106298712,-0.020552684136008637,-0.4841539283689962,0.1392324326346103,2.0479959337786813,9,0.2902829028290283,2,0.2146448501130976,-0.35082785766762936,1.0938270998470008,0.5760173174134561
70,Mansehra,0.9112114371708051,4,0.1718449271377509,10,0.20556277624755936,-0.10789620436916188,0.4262405169377968,0.25891141885960123,-0.2926903245374583,10,-0.8414662084765178,5,0.028810920575223237,-0.02087367692463234,-0.48799540102380184,0.18323191207312334,2.260452961672474,4,0.23577504335618135,2,0.5999113463476566,-0.35218175186371986,0.855192928421379,0.6568560903827798
71,Mansehra,0.7625441696113074,9,0.2442367601246106,2,0.12237600011370943,-0.08438797179462514,0.398141872521681,0.15164458841471007,-0.3369676320272572,1,-0.646929341844596,9,0.007423689139209266,-0.011086114685231,-0.4282263723261646,0.09344905119467815,2.3970675355450237,9,0.4832347140039448,2,0.47873846590080243,-0.4056297739836811,0.9601064669868409,0.5289686691468758
72,Mansehra,0.9240506329113924,5,0.3003003003003003,8,0.03655695921111409,-0.0969396462554732,0.6894820006135576,0.20567176912518184,-0.28486646884273,8,-0.7888828535216368,5,0.1429983795898437,-0.12359058633727932,-0.6081147641555745,0.1583897222241321,2.802437902483901,10,0.7005253940455342,8,0.37216816318815615,-0.36594210753924616,1.9416148327430065,0.6051576135479037
