point_id,district,ndvi_peak_value,ndvi_peak_month,ndvi_trough_value,ndvi_trough_month,ndvi_green_up_slope,ndvi_senescence_slope,ndvi_annual_mean,ndvi_annual_std,ndwi_peak_value,ndwi_peak_month,ndwi_trough_value,ndwi_trough_month,ndwi_green_up_slope,ndwi_senescence_slope,ndwi_annual_mean,ndwi_annual_std,evi_peak_value,evi_peak_month,evi_trough_value,evi_trough_month,evi_green_up_slope,evi_senescence_slope,evi_annual_mean,evi_annual_std
23,Azad Kashmir,0.6824349101576824,3,0.5536480686695279,1,0.03144228476806029,-0.02179005659291337,0.6072987402839025,0.03215662450767654,-0.50633608815427,8,-0.6344852155325971,3,0.027301117321447316,-0.0112885263633683,-0.5632369631820268,0.0401169498696311,2.8362037376328324,1,1.1612235943082805,7,0.2441075973998362,-0.3616094429155317,1.7339710631530771,0.4571560616289997
24,Azad Kashmir,0.5627597672485453,3,-0.2631578947368421,10,0.053664942279583884,-0.0390192581255032,0.30955254401449317,0.26984110404094785,0.5342465753424658,10,-0.568217054263566,4,0.23794247855845804,-0.2706608081330232,-0.30655447479629494,0.3513066856378824,1.3963246997540153,8,0.2940159114493255,10,0.1731643270979463,-0.25879826261348526,0.9086356121890572,0.3420939571308684
25,Azad Kashmir,0.7166337935568705,3,-0.4411764705882353,8,0.10010269399774575,-0.13042662186340834,0.16941604181743464,0.36144009779109176,0.5722120658135283,11,-0.6419987349778621,4,0.02654061249027902,,-0.11157175122744524,0.4602742178702217,6.214285714285714,10,0.2591305042755534,7,1.8897840320697483,-1.952287435005424,1.2576836428323976,1.584682457831747
26,Azad Kashmir,0.7548504907555352,0,0.21232546942705827,10,,-0.034166577829191004,0.5522727760207043,0.175447935397082,-0.28338430173292556,10,-0.6669557675628794,0,0.08084087072797869,-0.029888146634846197,-0.5293386803694765,0.11691057335465162,2.696128374936322,1,0.45184426229508196,10,0.09072489968619409,-0.3247692777820928,1.5105681070142376,0.7419568096509436
27,Azad Kashmir,0.8412205844323766,3,-0.5063291139240507,11,0.10235733130550022,-0.15379742848883396,0.24362319766957918,0.42895808654226353,0.6850605652759085,11,-0.7711442786069652,3,0.15435501983183622,,-0.2148633211295928,0.4887823555022101,2.1328350380277996,3,0.2884914118325862,6,0.24179960033723277,-0.41704295650146267,1.0773372109030144,0.7253405716087611
28,Azad Kashmir,0.4780278670953912,9,0.25333333333333335,3,0.0486625641194949,-0.04010251275978168,0.33047988884670276,0.06351883390049852,-0.2839290903807033,3,-0.41363403382880576,9,0.010823872312485494,-0.007949127922463606,-0.3321161483114836,0.03955242232593535,1.839105655414292,8,0.6773361650485437,3,0.2824078918367553,-0.16708432081042326,1.077718964233011,0.37278928641913833
29,Azad Kashmir,0.7765630338230269,8,0.3289283501961594,6,0.13163075834824547,-0.054214411378831574,0.556663312191054,0.14296162747880556,-0.38280020975353957,7,-0.6741573033707865,4,0.0480356857436686,-0.08357007294686114,-0.548253803235272,0.09378233871488671,2.44391083076482,8,0.6858692844226298,6,0.5529146923683603,-0.2943221222248102,1.3265092922451613,0.5262452930983701
30,Diamer,0.9512195121951219,3,0.3064634325076946,7,0.044460333291488685,-0.10642156701063095,0.70362188002514,0.23994179661538867,-0.4061592097617664,11,-0.8682343401581188,2,0.11680847045411719,,-0.6900814631395488,0.15432507459188005,2.182337992376112,9,0.41356803797468356,7,0.47617705679919053,-0.3305063816481193,1.4493629462373898,0.6194283042729141
31,Diamer,0.9059749884205651,9,0.2580899763220205,2,0.04892200877519907,-0.07586097872118787,0.601598447261566,0.20957455032085642,-0.3800865800865801,2,-0.8260483692034613,9,0.045891452150988464,-0.049943051841371655,-0.5955749005112764,0.13619774358106998,2.3030731190392086,9,0.5623387790197765,2,0.09407572572230327,-0.2327203998644285,1.4804422796766563,0.597675537092489
32,Diamer,1.0,2,0.08344733242134063,4,0.28567831939427824,-0.27738007429043837,0.35007184112693146,0.2551135402618956,-0.15283842794759825,4,-1.0,2,0.09976218593597712,-0.06230688459904096,-0.38532384438520345,0.2262337936358138,2.4888392857142856,2,0.2252958790817054,3,0.7008447381212107,-0.6972346878779391,0.8633760166501832,0.6307031330718909
33,Diamer,0.9112467715426157,9,0.19392168322618353,7,0.18702938490814233,-0.044397305326387304,0.5784069972640599,0.26986204977767886,-0.3430637738330046,7,-0.8337963522164512,5,0.12628303134392668,-0.09837193160107861,-0.5917776796472322,0.17071633424911523,2.1633221850613156,9,0.3173419029037071,7,0.5150904159588663,-0.1524347199221631,1.158686895658855,0.6954997481863043
34,Diamer,0.9044191161767646,5,0.21610003907776476,0,0.158285643597283,-0.09840413497240515,0.5495383345767544,0.2503039226508514,-0.30209205020920504,0,-0.7949491142103279,5,,-0.040064057183207026,-0.5559800453651422,0.16531855773970877,2.4267625281682585,5,0.47144075021312876,0,0.48370086564471143,-0.3294886941417381,1.3337705126820154,0.7420860416397284
35,Diamer,0.957347972972973,4,0.2552561445069588,0,0.14235441824047054,-0.09594240696457423,0.6392343660908333,0.26279130007007023,-0.37696930323209354,0,-0.8418438307172661,4,,-0.05565702118462831,-0.6247061825819146,0.17799858211698524,2.2789783889980355,9,0.47008780062169386,0,0.3218619993253138,-0.2834252378366678,1.4477441792589343,0.6637004676829933
36,Diamer,0.5311743904708729,9,0.09423791821561338,7,0.1283309267779066,-0.06544100433638601,0.22591230571798043,0.16514403783853768,-0.22463582928699208,5,-0.5338864547403748,9,0.025151887340444535,-0.005565137912662009,-0.31952441112507696,0.1121410323945398,1.149665905438552,10,0.1777450567942785,7,0.14978090636114275,-0.2943195436042418,0.488463697133662,0.3918471386557255
37,Diamer,0.7990913679959616,9,0.11030478955007257,1,0.17978114915666965,-0.07937888755065174,0.28769286863892535,0.2387698833464605,-0.21708718461154133,4,-0.6565187078782245,9,0.008036065624056149,-0.01294691601097254,-0.33797655875772564,0.1543353887429269,2.0111802820480245,9,0.17242161622578156,1,0.4537440290386893,-0.2540961955312005,0.668151823131964,0.6042528466005557
38,Diamer,0.7044599677592692,9,0.11067961165048544,4,0.0814574519397076,-0.133023169922909,0.34955625760196235,0.20582648323298275,-0.164969450101833,4,-0.6538060479666319,9,0.020061868476560978,-0.06400594886189619,-0.39059993650983266,0.15470395353467006,1.8180007964954201,8,0.39404688463911164,1,0.3292265346196567,-0.26274741903643895,0.9874485774782915,0.4968139294927943
39,Diamer,0.8639455782312925,9,0.15489306545690215,0,0.10857744732988499,-0.12427528338157993,0.4180093379608209,0.2848738400515996,-0.2811004784688995,5,-0.7366999168744804,9,0.027380400085861272,-0.07837540153562568,-0.46204849960717287,0.17134059601759483,2.2943197299058222,9,0.25784874312223544,0,0.2935493321440655,-0.3984164792594998,1.0001285681271839,0.7974312456258811
40,Diamer,0.7263843648208469,9,0.15075468266957628,4,0.12976560412668722,-0.1186373554656344,0.32797189034700197,0.20415464414913703,-0.22993197278911565,4,-0.6447839579851994,9,0.03116812880745712,-0.018262531117384777,-0.3694785762531018,0.13373962532158737,2.02081362346263,10,0.27928908233587235,1,0.22701200645123873,-0.5278293628122365,0.8969283089128385,0.6564320891956938
41,Diamer,0.873242306908498,9,0.22643478260869565,0,0.1301958182577958,-0.054772386333433065,0.5391999428265098,0.20785690089693099,-0.35801018409714064,1,-0.7415017517280561,10,0.00842579321778325,-0.06835089616724316,-0.5552451338701082,0.12421838400864803,2.101314240878776,9,0.3911319394376352,0,0.3745132949255014,-0.13354086160981135,1.1444819593497575,0.5547963395120605
42,Diamer,0.7142182333490789,8,0.14454532353365038,4,0.1450925022274108,-0.09864074750218338,0.33283409011384346,0.20233344709378398,-0.22505013111213945,4,-0.6387446376157146,8,0.025769077125016266,-0.039262635908256314,-0.3872401593491712,0.13609684917350579,2.1330607938810497,9,0.3328804347826087,1,0.29506508659248626,-0.5396724940922542,0.8466806582232043,0.6191005793133099
43,Diamer,0.739203707604803,9,0.1167940943843923,5,0.08988000987267879,-0.060225224225282835,0.3558513758814699,0.22801944311057357,-0.1799442896935933,5,-0.6828373420301671,9,0.03805576506639316,-0.09158677478356976,-0.39778894124150393,0.1549398101965056,1.9058222898109929,9,0.3029686864579097,4,0.21124605083572087,-0.16002026897814411,0.9483675691858395,0.5673637105237748
44,Diamer,0.83963133640553,10,0.22014202711426728,3,0.04988964851676462,-0.13239921301921204,0.5009423476219234,0.20676703140701522,-0.23812643301670489,3,-0.7478108581436077,10,0.05222197672702411,-0.08816877079982728,-0.5051933496950384,0.14425253420913678,2.135666347075743,7,0.46774424259762554,1,0.2442401295715142,-0.023428844978827357,1.38523354352999,0.6163778752926061
45,Ghizer,0.6575743913435528,7,0.060759755718869685,4,0.13573645350676947,-0.10302863613543378,0.2475784248775608,0.2190167915554974,-0.1318754141815772,4,-0.5784669397308367,8,0.030210885294337336,-0.09198844969483828,-0.2918807185013606,0.15399962243972923,2.0175681283718356,7,0.1783543996110841,4,0.3740452484957231,-0.36994647825215815,0.7259066169736812,0.7147022619156681
46,Ghizer,0.6023789294817332,7,0.045690061234102686,4,0.12746352747647172,-0.0475166026541726,0.27247059830693243,0.19865990111203452,-0.09928200049517208,4,-0.5289825699229834,7,0.018433883443730602,-0.09330769767487963,-0.2818769800119228,0.14221758015890015,1.836074064482714,7,0.19127462152042976,3,0.3107388443080184,-0.16492454762795683,0.8817806923816205,0.6317833141991548
47,Ghizer,0.3143015010590294,8,-0.03456383729132377,3,0.030719310767425095,-0.02415391049910136,0.17217829953073768,0.10658923968130027,0.060196841382467385,3,-0.25954413282056094,7,0.06466455071678369,-0.06016809776736704,-0.1497569091270364,0.08950986151494461,82.02072538860104,7,-8.678977272727273,11,27.96139744259287,-26.118120792989597,7.024680054281589,23.200119444503994
48,Ghizer,0.6023329798515377,9,0.059230436662343275,4,0.12660334535212103,-0.15759807016611468,0.17247051341531974,0.1614423728659574,-0.09326193663543061,4,-0.5460963880077765,9,0.015222257084227947,-0.017646607790906422,-0.2023575008217226,0.1304771349961822,1.920995670995671,9,0.19153109495788623,0,0.3583008030079351,-0.4932172096113243,0.6201933298265296,0.5088032262658059
49,Ghizer,0.8254627880619569,8,0.08254176220111366,2,0.186627829795093,-0.11348924492866025,0.3108695404342878,0.2849060261087107,-0.1765087605451006,4,-0.7149955634427684,8,0.003481463409943828,-0.047319553462593505,-0.34289372033351123,0.19907879513658047,2.4037403740374037,8,0.18569007442340285,2,0.5586751004802467,-0.3795494107318218,0.8337530746200991,0.8223333790358924
50,Ghizer,0.7719036452781923,8,0.07260579064587973,4,0.16944185103879073,-0.1649723672021302,0.2658266448110381,0.24882285473608956,-0.0645446507515473,4,-0.6744560838033844,8,0.02891901126045922,-0.07243339611098648,-0.2889741241148275,0.19562099923387075,2.4223976451699225,8,-1.775599128540305,4,0.5309962649723864,-0.5786801669227967,0.5777139855970128,1.0635181427953875
51,Ghizer,0.7405614714424008,9,0.07695831424644985,2,0.05975357774641247,-0.10148150844244568,0.37998961879726023,0.22034550262964986,-0.09872648673910503,2,-0.6533333333333333,9,0.05466526580970472,-0.07086442334374278,-0.38647492132233735,0.16948271427820202,2.163269594452616,5,0.337427643653819,3,0.4811918751939353,-0.1471390656266359,1.2172944984523284,0.6661549603076924
52,Ghizer,0.3531763660595291,8,0.02002534854245881,4,0.06912338367917412,-0.054738661189873535,0.1444524493164485,0.10241544832228891,-0.057692307692307696,1,-0.34928017718715393,8,0.022652671832870477,-0.009904529099709727,-0.17271439895691404,0.09231709375324722,1.9198261289543588,8,0.12889541523902756,4,0.3978387823611489,-0.38351395984534226,0.8543097552755835,0.5649197821819322
53,Ghizer,0.7941695196597157,7,0.08023255813953488,2,0.16492194758739204,-0.16212108125760913,0.2641221772099667,0.2374828406913472,-0.15729166666666666,4,-0.7045140942243249,7,0.03018720577771275,-0.10938504080862978,-0.32453370189127595,0.16570788499006334,2.1536686923250055,7,0.1671309192200557,2,0.40070871225471505,-0.4532848392804327,0.7084397472982067,0.7349927541729613
54,Ghizer,0.7115516062884484,8,0.09594998640935036,2,0.09674184364455517,-0.08876093234594253,0.34306394106056187,0.22744625114564967,-0.19108897191088972,4,-0.5984555984555985,9,0.004506236338899137,-0.07402823181764061,-0.36554271956926315,0.15959821061584087,2.113276492082826,8,0.21918658801614405,2,0.28758668993708797,-0.3429949251679752,0.9302505228473046,0.6444200996128138
55,Ghizer,0.6217264791464597,8,0.043153796236210254,5,0.1005435379735982,-0.13978870743427416,0.22258464590793137,0.20674111049828575,-0.07579053036640455,5,-0.5395948434622467,8,0.007133512431906686,-0.1268020257722932,-0.23857950267263944,0.16043430960584287,2.443237424153455,7,0.1859622353614343,2,0.4551862247865625,-0.40730648163987343,0.954545690025482,0.8246536490994801
56,Ghizer,0.8488995746254855,7,0.10999313972101532,4,0.2190218851404543,-0.11708805382435884,0.3245560395635101,0.25919999502016594,-0.19116564417177914,4,-0.7497155858930603,7,0.03160272376095827,-0.08855490917964577,-0.3828529765463285,0.17576600756661181,2.5189331577214356,7,0.3099289454001496,1,0.6633116057846254,-0.4064796923292209,0.8545374331987854,0.8011554763099762
57,Ghizer,0.6050279329608939,9,0.06340788563523173,1,0.09696691735393899,-0.13055562931882939,0.21882774127364193,0.1881838900145368,-0.1066974595842956,5,-0.5552848829340912,9,0.007148842445781188,-0.06138264963125103,-0.24019464868585122,0.1488920164106483,1.8637920612532741,8,0.20767255701555656,1,0.39231147488334006,-0.3302394736551923,0.7026994996087456,0.5426946174618438
58,Ghizer,0.7496751840623647,8,0.059213799966827005,4,0.1473599030044336,-0.16363832396684194,0.2529804176488193,0.21895167026442394,-0.10810341835849384,4,-0.6543816543816544,8,0.024730224767213347,-0.06904300644010092,-0.28989771738881154,0.17201637866663766,2.3589533932951756,8,0.30723944439334006,1,0.3941577494850485,-0.5895927024622597,0.8230499920431872,0.6697384419534962
59,Ghizer,0.7057590331730176,9,0.07335257335257335,4,0.08003230918022765,-0.08942014735045056,0.3112181129482862,0.23250400934904528,-0.13274111675126904,4,-0.5983360295816963,9,0.012203596412743545,-0.060637391044255175,-0.31945524911969236,0.16984050401023756,2.087619464507186,9,0.25353828849939075,3,0.12958865749003126,-0.2966176242683174,1.0698513863924288,0.6505534013516376
60,Hunza,0.705186533212011,9,0.09169453734671126,3,0.039797273057455985,-0.03605344635572424,0.4006457958179845,0.24266698995838107,-0.15258358662613983,2,-0.642418930762489,9,0.04023705733720289,-0.03725943613850055,-0.4004547713052768,0.17398029306826635,2.689261588632658,6,0.2287740769070301,3,0.6006179406455066,-0.3405591917190727,1.266337704927203,0.7807505511684346
61,Hunza,0.7191294387170676,8,0.03824362606232295,4,0.17300514709759587,-0.10077786941973797,0.25608243148595145,0.25378186629297,-0.09545227386306847,5,-0.5832963127498889,9,0.004956206471646338,-0.08742806698854466,-0.2619974815790031,0.18292566416343373,2.578445868243798,8,0.1455787203450755,4,0.4565946234897762,-0.45755687271610285,0.966280732413447,0.8580390845784884
62,Hunza,0.5788336933045356,8,-0.04416635995583364,2,0.08919321582144141,-0.03846139701636279,0.26665748799062633,0.21136314507512505,0.13404468156052018,2,-0.5103937393005625,10,0.0557813422988207,-0.09598743072242599,-0.25424805362117336,0.21193400234665735,2.3067281660483303,9,-0.09286412512218964,1,0.1825723205045268,-0.2699243936211347,1.2143768289638432,0.7277862286629823
63,Hunza,0.8595317725752508,8,0.0325149303251493,2,0.18736652771782839,-0.1994503621733068,0.2403878939094012,0.2569416716374791,-0.06378079668431959,4,-0.7464662328920799,8,0.021733958690189233,-0.07866643295801584,-0.2743101659300337,0.21015259378365758,2.266028467061343,8,0.17632822404056703,3,0.39971540498167185,-0.5707147037768029,0.6991183626633628,0.6906814016306667
64,Hunza,0.7542997542997543,8,0.0038517091959557053,3,0.15455816712463596,-0.1672365262948853,0.22248614574771478,0.269793250098442,-0.009929765076289659,3,-0.6535433070866141,8,0.014318137889717983,-0.028268185157828554,-0.22039829514429846,0.22310942442157192,4.258021390374331,6,-0.2597402597402597,3,1.4221192335262531,-0.6827241364648494,1.1455544948972127,1.364769882479325
65,Hunza,0.7699353448275862,8,-0.03392754456584244,2,0.07653663413473859,-0.028737330567123725,0.42499461254623466,0.267842029140064,0.13178294573643412,2,-0.695046439628483,8,0.11101411621445799,-0.14157740107886577,-0.4052915419212098,0.2469685821512515,2.082182320441989,10,-1.832449160035367,1,0.0935710001470272,-0.04000001712604425,1.0100092517966763,1.0776546850964757
66,Hunza,0.8886144172467999,8,0.04854139600803118,5,0.17992895188714164,-0.1751431619419123,0.28387989919959533,0.2960646413116176,-0.08083759435110786,5,-0.7701536518627657,8,0.02450656711191125,-0.1567764705525179,-0.304235460099397,0.22006751504935865,2.5539455032288547,7,0.20875557357113902,0,0.6460118584451752,-0.3683951036046595,0.8452132883174722,0.7908008181265417
67,Hunza,0.5853006681514477,8,-0.04640597111796203,2,0.0832570216387555,-0.05619938236313817,0.2506885392326075,0.21934154433571673,0.0872097538246486,2,-0.5863605972810341,8,0.01456199058683595,-0.08634707930517566,-0.25141799939586457,0.22426171862659605,1.9554619071227897,9,-0.04008551576696953,1,0.17620396321668208,-0.30212000088858154,0.8236128259715113,0.6280572579967255
68,Hunza,0.4672222222222222,8,0.020884187686465962,0,0.04602289743143628,-0.04969442420057396,0.23152795738668797,0.1511041363027456,-0.029822161422708618,0,-0.4550964187327824,8,,-0.03896609358163503,-0.2556225180978346,0.12563767948488966,1.6790582403965304,7,-0.6270358306188925,0,0.24957857780055404,-0.15220043860562038,0.7556952123282431,0.6229963918389011
69,Hunza,0.7075257991442235,8,0.06486833654463713,2,0.1496470884258981,-0.11243893286873886,0.2517950807474483,0.20978173188611962,-0.11594429666718824,4,-0.6386473429951691,8,0.011417976925657339,-0.04510460881999867,-0.27862332787579036,0.17124233505637507,2.0539237176676894,8,0.2543489720611492,3,0.2695092605140023,-0.34802589196924755,0.9393785745838472,0.5811629883408489
70,Hunza,0.8690666666666667,9,0.07012358946802794,4,0.08477911484508964,-0.14395721042595142,0.3661099855840757,0.29312628831902793,-0.11521769564608708,4,-0.7502809339493071,9,0.023853554526417575,-0.09359294592979506,-0.3772619195883557,0.2202379680200365,2.227303295225286,7,0.1790793897077838,1,0.5448359214666557,-0.1438640022319031,0.9783886592122507,0.7691580460098271
71,Hunza,0.7911811743203108,7,0.04119850187265917,3,0.18978436987354982,-0.09903230495785492,0.30992300295380937,0.24924208727314692,-0.05321164112278285,3,-0.7200526546731022,7,0.02000095279364172,-0.05401796341994721,-0.31257083860672047,0.21013185744804125,9.966299019607844,6,-10.833333333333334,2,3.0976320563057738,-2.7004865610031197,0.8273858187635938,4.524097299493863
